===========================================
Test for Table1. preprocess-BKZs: 10~40, PnjBKZs: [(55, 1)]
Preprocess: Starting a BKZ-10 tour. 
Preprocess: Starting a BKZ-11 tour. 
Preprocess: Starting a BKZ-12 tour. 
Preprocess: Starting a BKZ-13 tour. 
Preprocess: Starting a BKZ-14 tour. 
Preprocess: Starting a BKZ-15 tour. 
Preprocess: Starting a BKZ-16 tour. 
Preprocess: Starting a BKZ-17 tour. 
Preprocess: Starting a BKZ-18 tour. 
Preprocess: Starting a BKZ-19 tour. 
Preprocess: Starting a BKZ-20 tour. 
Preprocess: Starting a BKZ-21 tour. 
Preprocess: Starting a BKZ-22 tour. 
Preprocess: Starting a BKZ-23 tour. 
Preprocess: Starting a BKZ-24 tour. 
Preprocess: Starting a BKZ-25 tour. 
Preprocess: Starting a BKZ-26 tour. 
Preprocess: Starting a BKZ-27 tour. 
Preprocess: Starting a BKZ-28 tour. 
Preprocess: Starting a BKZ-29 tour. 
Preprocess: Starting a BKZ-30 tour. 
Preprocess: Starting a BKZ-31 tour. 
Preprocess: Starting a BKZ-32 tour. 
Preprocess: Starting a BKZ-33 tour. 
Preprocess: Starting a BKZ-34 tour. 
Preprocess: Starting a BKZ-35 tour. 
Preprocess: Starting a BKZ-36 tour. 
Preprocess: Starting a BKZ-37 tour. 
Preprocess: Starting a BKZ-38 tour. 
Preprocess: Starting a BKZ-39 tour. 
-------------------------
n=55, alpha=0.0050, dim = 184

Intial Slope = -0.05524

ln(||b0||) = 16.037251. 

Starting a pnjBKZ-55-1 tour.

 k:0, b:48, f:0 , RAM cost: 0.1068 GB 
 k:8, b:67, f:19 , RAM cost: 1.6607 GB 
 k:9, b:67, f:19 , RAM cost: 1.6605 GB 
 k:10, b:67, f:19 , RAM cost: 1.6604 GB 
 k:11, b:67, f:19 , RAM cost: 1.6607 GB 
 k:12, b:67, f:19 , RAM cost: 1.6608 GB 
 k:13, b:67, f:19 , RAM cost: 1.6610 GB 
 k:14, b:67, f:19 , RAM cost: 1.6610 GB 
 k:15, b:67, f:19 , RAM cost: 1.6608 GB 
 k:16, b:67, f:19 , RAM cost: 1.6609 GB 
 k:17, b:67, f:19 , RAM cost: 1.6608 GB 
 k:18, b:67, f:19 , RAM cost: 1.6612 GB 
 k:19, b:67, f:19 , RAM cost: 1.6632 GB 
 k:20, b:67, f:19 , RAM cost: 1.6631 GB 
 k:21, b:67, f:19 , RAM cost: 1.6629 GB 
 k:22, b:67, f:19 , RAM cost: 1.6629 GB 
 k:23, b:67, f:19 , RAM cost: 1.6630 GB 
 k:24, b:67, f:19 , RAM cost: 1.6631 GB 
 k:25, b:67, f:19 , RAM cost: 1.6632 GB 
 k:26, b:67, f:19 , RAM cost: 1.6630 GB 
 k:27, b:67, f:19 , RAM cost: 1.6633 GB 
 k:28, b:67, f:19 , RAM cost: 1.6630 GB 
 k:29, b:67, f:19 , RAM cost: 1.6631 GB 
 k:30, b:67, f:19 , RAM cost: 1.6652 GB 
 k:31, b:67, f:19 , RAM cost: 1.6651 GB 
 k:32, b:67, f:19 , RAM cost: 1.6655 GB 
 k:33, b:67, f:19 , RAM cost: 1.6655 GB 
 k:34, b:67, f:19 , RAM cost: 1.6655 GB 
 k:35, b:67, f:19 , RAM cost: 1.6654 GB 
 k:36, b:67, f:19 , RAM cost: 1.6653 GB 
 k:37, b:67, f:19 , RAM cost: 1.6652 GB 
 k:38, b:67, f:19 , RAM cost: 1.6653 GB 
 k:39, b:67, f:19 , RAM cost: 1.6652 GB 
 k:40, b:67, f:19 , RAM cost: 1.6654 GB 
 k:41, b:67, f:19 , RAM cost: 1.6655 GB 
 k:42, b:67, f:19 , RAM cost: 1.6652 GB 
 k:43, b:67, f:19 , RAM cost: 1.6652 GB 
 k:44, b:67, f:19 , RAM cost: 1.6653 GB 
 k:45, b:67, f:19 , RAM cost: 1.6655 GB 
 k:46, b:67, f:19 , RAM cost: 1.6652 GB 
 k:47, b:67, f:19 , RAM cost: 1.6652 GB 
 k:48, b:67, f:19 , RAM cost: 1.6656 GB 
 k:49, b:67, f:19 , RAM cost: 1.6672 GB 
 k:50, b:67, f:19 , RAM cost: 1.6674 GB 
 k:51, b:67, f:19 , RAM cost: 1.6675 GB 
 k:52, b:67, f:19 , RAM cost: 1.6675 GB 
 k:53, b:67, f:19 , RAM cost: 1.6675 GB 
 k:54, b:67, f:19 , RAM cost: 1.6674 GB 
 k:55, b:67, f:19 , RAM cost: 1.6675 GB 
 k:56, b:67, f:19 , RAM cost: 1.6675 GB 
 k:57, b:67, f:19 , RAM cost: 1.6673 GB 
 k:58, b:67, f:19 , RAM cost: 1.6674 GB 
 k:59, b:67, f:19 , RAM cost: 1.6673 GB 
 k:60, b:67, f:19 , RAM cost: 1.6679 GB 
 k:61, b:67, f:19 , RAM cost: 1.6679 GB 
 k:62, b:67, f:19 , RAM cost: 1.6679 GB 
 k:63, b:67, f:19 , RAM cost: 1.6679 GB 
 k:64, b:67, f:19 , RAM cost: 1.6679 GB 
 k:65, b:67, f:19 , RAM cost: 1.6678 GB 
 k:66, b:67, f:19 , RAM cost: 1.6679 GB 
 k:67, b:67, f:19 , RAM cost: 1.6679 GB 
 k:68, b:67, f:19 , RAM cost: 1.6677 GB 
 k:69, b:67, f:19 , RAM cost: 1.6678 GB 
 k:70, b:67, f:19 , RAM cost: 1.6677 GB 
 k:71, b:67, f:19 , RAM cost: 1.6679 GB 
 k:72, b:67, f:19 , RAM cost: 1.6680 GB 
 k:73, b:67, f:19 , RAM cost: 1.6676 GB 
 k:74, b:67, f:19 , RAM cost: 1.6676 GB 
 k:75, b:67, f:19 , RAM cost: 1.6676 GB 
 k:76, b:67, f:19 , RAM cost: 1.6678 GB 
 k:77, b:67, f:19 , RAM cost: 1.6677 GB 
 k:78, b:67, f:19 , RAM cost: 1.6677 GB 
 k:79, b:67, f:19 , RAM cost: 1.6680 GB 
 k:80, b:67, f:19 , RAM cost: 1.6676 GB 
 k:81, b:67, f:19 , RAM cost: 1.6677 GB 
 k:82, b:67, f:19 , RAM cost: 1.6679 GB 
 k:83, b:67, f:19 , RAM cost: 1.6677 GB 
 k:84, b:67, f:19 , RAM cost: 1.6680 GB 
 k:85, b:67, f:19 , RAM cost: 1.6678 GB 
 k:86, b:67, f:19 , RAM cost: 1.6679 GB 
 k:87, b:67, f:19 , RAM cost: 1.6678 GB 
 k:88, b:67, f:19 , RAM cost: 1.6677 GB 
 k:89, b:67, f:19 , RAM cost: 1.6680 GB 
 k:90, b:67, f:19 , RAM cost: 1.6680 GB 
 k:91, b:67, f:19 , RAM cost: 1.6678 GB 
 k:92, b:67, f:19 , RAM cost: 1.6677 GB 
 k:93, b:67, f:19 , RAM cost: 1.6680 GB 
 k:94, b:67, f:19 , RAM cost: 1.6679 GB 
 k:95, b:67, f:19 , RAM cost: 1.6679 GB 
 k:96, b:67, f:19 , RAM cost: 1.6679 GB 
 k:97, b:67, f:19 , RAM cost: 1.6679 GB 
 k:98, b:67, f:19 , RAM cost: 1.6678 GB 
 k:99, b:67, f:19 , RAM cost: 1.6680 GB 
 k:100, b:67, f:19 , RAM cost: 1.6679 GB 
 k:101, b:67, f:19 , RAM cost: 1.6679 GB 
 k:102, b:67, f:19 , RAM cost: 1.6677 GB 
 k:103, b:67, f:19 , RAM cost: 1.6677 GB 
 k:104, b:67, f:19 , RAM cost: 1.6677 GB 
 k:105, b:67, f:19 , RAM cost: 1.6677 GB 
 k:106, b:67, f:19 , RAM cost: 1.6678 GB 
 k:107, b:67, f:19 , RAM cost: 1.6677 GB 
 k:108, b:67, f:19 , RAM cost: 1.6679 GB 
 k:109, b:67, f:19 , RAM cost: 1.6678 GB 
 k:110, b:67, f:19 , RAM cost: 1.6677 GB 
 k:111, b:67, f:19 , RAM cost: 1.6681 GB 
 k:112, b:67, f:19 , RAM cost: 1.6681 GB 
 k:113, b:67, f:19 , RAM cost: 1.6679 GB 
 k:114, b:67, f:19 , RAM cost: 1.6680 GB 
 k:115, b:67, f:19 , RAM cost: 1.6681 GB 
 k:116, b:67, f:19 , RAM cost: 1.6682 GB 
 k:117, b:67, f:19 , RAM cost: 1.6683 GB 
 k:118, b:66, f:18 , RAM cost: 1.6684 GB 
 k:119, b:65, f:17 , RAM cost: 1.6682 GB 
 k:120, b:64, f:16 , RAM cost: 1.6681 GB 
 k:121, b:63, f:15 , RAM cost: 1.6680 GB 
 k:122, b:62, f:14 , RAM cost: 1.6680 GB 
 k:123, b:61, f:13 , RAM cost: 1.6682 GB 
 k:124, b:60, f:12 , RAM cost: 1.6680 GB 
 k:125, b:59, f:11 , RAM cost: 1.6680 GB 
 k:126, b:58, f:10 , RAM cost: 1.6682 GB 
 k:127, b:57, f:9 , RAM cost: 1.6684 GB 
 k:128, b:56, f:8 , RAM cost: 1.6682 GB 
 k:129, b:55, f:7 , RAM cost: 1.6681 GB 
 k:130, b:54, f:6 , RAM cost: 1.6684 GB 
 k:131, b:53, f:5 , RAM cost: 1.6682 GB 
 k:132, b:52, f:4 , RAM cost: 1.6681 GB 
 k:133, b:51, f:3 , RAM cost: 1.6681 GB 
 k:134, b:50, f:2 , RAM cost: 1.6681 GB 
 k:135, b:49, f:1 , RAM cost: 1.6682 GB 
 k:136, b:48, f:0  , RAM cost: 1.6681 GB  
walltime: 1432.036782 sec.
ln(||b0||^2) = 15.818740.
----------------------------
Loaded challenge dim 184

Intial Slope = -0.05524


Starting svp pump_{54, 130, 19}.

 111: ↑ 50   , RAM cost:1.8192 GB    
 111: ↑ 51   , RAM cost:1.8192 GB    
 111: ↑ 52   , RAM cost:1.8192 GB    
 111: ↑ 53   , RAM cost:1.8192 GB    
 111: ↑ 54   , RAM cost:1.8192 GB    
 111: ↑ 55   , RAM cost:1.8192 GB    
 111: ↑ 56   , RAM cost:1.8192 GB    
 111: ↑ 57   , RAM cost:1.8197 GB    
 111: ↑ 58   , RAM cost:1.8204 GB    
 111: ↑ 59   , RAM cost:1.8212 GB    
 111: ↑ 60   , RAM cost:1.8220 GB    
 111: ↑ 61   , RAM cost:1.8230 GB    
 111: ↑ 62   , RAM cost:1.8240 GB    
 111: ↑ 63   , RAM cost:1.8255 GB    
 111: ↑ 64   , RAM cost:1.8270 GB    
 111: ↑ 65   , RAM cost:1.9465 GB    
 111: ↑ 66   , RAM cost:1.9487 GB    
 111: ↑ 67   , RAM cost:1.9511 GB    
 111: ↑ 68   , RAM cost:1.9539 GB    
 111: ↑ 69   , RAM cost:1.9569 GB    
 111: ↑ 70   , RAM cost:1.9699 GB    
 111: ↑ 71   , RAM cost:1.9767 GB    
 111: ↑ 72   , RAM cost:1.9818 GB    
 111: ↑ 73   , RAM cost:1.9881 GB    
 111: ↑ 74   , RAM cost:1.9945 GB    
 111: ↑ 75   , RAM cost:2.0021 GB    
 111: ↑ 76   , RAM cost:2.0107 GB    
 111: ↑ 77   , RAM cost:2.0208 GB    
 111: ↑ 78   , RAM cost:2.0327 GB    
 111: ↑ 79   , RAM cost:2.0457 GB    
 111: ↑ 80   , RAM cost:2.0612 GB    
 111: ↑ 81   , RAM cost:2.0806 GB    
 111: ↑ 82   , RAM cost:2.1009 GB    
 111: ↑ 83   , RAM cost:2.1248 GB    
 111: ↑ 84   , RAM cost:2.1715 GB    
 111: ↑ 85   , RAM cost:2.2131 GB    
 111: ↑ 86   , RAM cost:2.2620 GB    
 111: ↑ 87   , RAM cost:2.3095 GB    
 111: ↑ 88   , RAM cost:2.3600 GB    
 111: ↑ 89   , RAM cost:2.4367 GB    
 111: ↑ 90   , RAM cost:2.5059 GB    
 111: ↑ 91   , RAM cost:2.5833 GB    
 111: ↑ 92   , RAM cost:2.6355 GB    
 111: ↑ 93   , RAM cost:2.7612 GB    
 111: ↑ 94   , RAM cost:2.8830 GB    
 111: ↑ 95   , RAM cost:3.0231 GB    
 111: ↑ 96   , RAM cost:3.1882 GB    
 111: ↑ 97   , RAM cost:3.5140 GB    
 111: ↑ 98   , RAM cost:3.7362 GB    
 111: ↑ 99   , RAM cost:3.9815 GB    
 111: ↑100   , RAM cost:4.2607 GB    
 111: ↑101   , RAM cost:4.6348 GB    
 111: ↑102   , RAM cost:5.0200 GB    
 111: ↑103   , RAM cost:5.4847 GB    
 111: ↑104   , RAM cost:5.9885 GB    
 111: ↑105   , RAM cost:6.5752 GB    
 111: ↑106   , RAM cost:7.3277 GB    
 111: ↑107   , RAM cost:8.1072 GB    
 111: ↑108   , RAM cost:9.0386 GB    
 111: ↑109   , RAM cost:10.0705 GB    
 111: ↑110   , RAM cost:11.4690 GB    
 111: ↑111   , RAM cost:12.8521 GB    
 111: ↑111 ↓110 , RAM cost:12.8697 GB   
 111: ↑111 ↓110 , RAM cost:12.8697 GB   
 111: ↑111 ↓109 , RAM cost:12.8697 GB   
 111: ↑111 ↓109 , RAM cost:12.8697 GB   
 111: ↑111 ↓108 , RAM cost:12.8697 GB   
 111: ↑111 ↓108 , RAM cost:12.8697 GB   
 111: ↑111 ↓107 , RAM cost:12.8697 GB   
 111: ↑111 ↓107 , RAM cost:12.8697 GB   
 111: ↑111 ↓106 , RAM cost:12.8697 GB   
 111: ↑111 ↓106 , RAM cost:12.8697 GB   
 111: ↑111 ↓105 , RAM cost:12.8697 GB   
 111: ↑111 ↓105 , RAM cost:12.8697 GB   
 111: ↑111 ↓104 , RAM cost:12.8697 GB   
 111: ↑111 ↓104 , RAM cost:12.8697 GB   
 111: ↑111 ↓103 , RAM cost:12.8697 GB   
 111: ↑111 ↓103 , RAM cost:12.8697 GB   
 111: ↑111 ↓102 , RAM cost:12.8697 GB   
 111: ↑111 ↓102 , RAM cost:12.8697 GB   
 111: ↑111 ↓101 , RAM cost:12.8697 GB   
 111: ↑111 ↓101 , RAM cost:12.8697 GB   
 111: ↑111 ↓100 , RAM cost:12.8697 GB   
 111: ↑111 ↓100 , RAM cost:12.8697 GB   
 111: ↑111 ↓ 99 , RAM cost:12.8697 GB   
 111: ↑111 ↓ 99 , RAM cost:12.8697 GB   
 111: ↑111 ↓ 98 , RAM cost:12.8697 GB   
 111: ↑111 ↓ 98 , RAM cost:12.8697 GB   
 111: ↑111 ↓ 97 , RAM cost:12.8697 GB   
 111: ↑111 ↓ 97 , RAM cost:12.8697 GB   
 111: ↑111 ↓ 96 , RAM cost:12.7447 GB   
 111: ↑111 ↓ 96 , RAM cost:12.7447 GB   
 111: ↑111 ↓ 95 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 95 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 94 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 94 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 93 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 93 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 92 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 92 , RAM cost:12.7451 GB   
 111: ↑111 ↓ 91 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 91 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 90 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 90 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 89 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 89 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 88 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 88 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 87 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 87 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 86 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 86 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 85 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 85 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 84 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 84 , RAM cost:12.7589 GB   
 111: ↑111 ↓ 83 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 83 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 82 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 82 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 81 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 81 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 80 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 80 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 79 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 79 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 78 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 78 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 77 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 77 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 76 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 76 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 75 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 75 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 74 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 74 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 73 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 73 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 72 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 72 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 71 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 71 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 70 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 70 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 69 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 69 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 68 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 68 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 67 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 67 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 66 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 66 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 65 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 65 , RAM cost:12.7592 GB   
 111: ↑111 ↓ 64 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 64 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 63 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 63 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 62 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 62 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 61 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 61 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 60 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 60 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 59 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 59 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 58 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 58 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 57 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 57 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 56 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 56 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 55 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 55 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 54 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 54 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 53 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 53 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 52 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 52 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 51 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 51 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 50 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 49 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 48 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 47 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 46 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 45 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 44 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 43 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 42 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 41 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 40 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 39 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 38 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 37 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 36 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 35 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 34 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 33 , RAM cost:12.6339 GB   
 111: ↑111 ↓ 32 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 31 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 30 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 29 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 28 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 27 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 26 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 25 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 24 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 23 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 22 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 21 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 20 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 19 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 18 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 17 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 16 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 15 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 14 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 13 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 12 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 11 , RAM cost:12.5090 GB   
 111: ↑111 ↓ 10 , RAM cost:12.5090 GB   
 111: ↑111 ↓  9 , RAM cost:12.5090 GB   
 111: ↑111 ↓  8 , RAM cost:12.5090 GB   
 111: ↑111 ↓  7 , RAM cost:12.5090 GB   
 111: ↑111 ↓  6 , RAM cost:12.5090 GB   
 111: ↑111 ↓  5 , RAM cost:12.5090 GB   
 111: ↑111 ↓  4 , RAM cost:12.5090 GB   
 111: ↑111 ↓  3 , RAM cost:12.5090 GB   walltime: 850.861433 sec.
ln(||b0||^2) = 10.554614.
=====================
Preprocess: Starting a BKZ-10 tour.
Preprocess: Starting a BKZ-11 tour.
Preprocess: Starting a BKZ-12 tour.
Preprocess: Starting a BKZ-13 tour.
Preprocess: Starting a BKZ-14 tour.
Preprocess: Starting a BKZ-15 tour.
Preprocess: Starting a BKZ-16 tour.
Preprocess: Starting a BKZ-17 tour.
Preprocess: Starting a BKZ-18 tour.
Preprocess: Starting a BKZ-19 tour.
Preprocess: Starting a BKZ-20 tour.
Preprocess: Starting a BKZ-21 tour.
Preprocess: Starting a BKZ-22 tour.
Preprocess: Starting a BKZ-23 tour.
Preprocess: Starting a BKZ-24 tour.
Preprocess: Starting a BKZ-25 tour.
Preprocess: Starting a BKZ-26 tour.
Preprocess: Starting a BKZ-27 tour.
Preprocess: Starting a BKZ-28 tour.
Preprocess: Starting a BKZ-29 tour.
Preprocess: Starting a BKZ-30 tour.
Preprocess: Starting a BKZ-31 tour.
Preprocess: Starting a BKZ-32 tour.
Preprocess: Starting a BKZ-33 tour.
Preprocess: Starting a BKZ-34 tour.
Preprocess: Starting a BKZ-35 tour.
Preprocess: Starting a BKZ-36 tour.
Preprocess: Starting a BKZ-37 tour.
Preprocess: Starting a BKZ-38 tour.
Preprocess: Starting a BKZ-39 tour.
-------------------------
n=40, alpha=0.0200, dim = 163

Intial Slope = -0.05317

ln(||b0||) = 14.756767.

Starting a pnjBKZ-55-1 tour.
 k:115, b:48, f:0  , RAM cost: 1.6677 GB
walltime: 1026.988949 sec.
ln(||b0||^2) = 14.756767.
----------------------------
Loaded challenge dim 163

Intial Slope = -0.05317


Starting svp pump_{35, 128, 19}.
 109: ↑107   , RAM cost:8.1092 GB   
