-------------------------
Primal attack, LWE challenge n=60, alpha=0.0150
Chose 241 samples. Predict solution at bkz-121 + svp-154

GSO precision:  dd
Intial Slope = -0.05934

Starting a pnjBKZ-51 tour. 

 k:0, b:46, f:0 , RAM cost: 0.1188 GB 
 k:0, b:47, f:1 , RAM cost: 0.1188 GB 
 k:0, b:48, f:2 , RAM cost: 0.1188 GB 
 k:0, b:49, f:3 , RAM cost: 0.1188 GB 
 k:0, b:50, f:4 , RAM cost: 0.1188 GB 
 k:0, b:51, f:5 , RAM cost: 0.1188 GB 
 k:0, b:52, f:6 , RAM cost: 0.1188 GB 
 k:0, b:53, f:7 , RAM cost: 0.1188 GB 
 k:0, b:54, f:8 , RAM cost: 0.1188 GB 
 k:142, b:64, f:18 , RAM cost: 0.1190 GB 
 k:143, b:64, f:18 , RAM cost: 0.1190 GB 
 k:144, b:64, f:18 , RAM cost: 0.1190 GB 
 k:145, b:64, f:18 , RAM cost: 0.1190 GB 
 k:146, b:64, f:18 , RAM cost: 0.1190 GB 
 k:147, b:64, f:18 , RAM cost: 0.1190 GB 
 k:148, b:64, f:18 , RAM cost: 0.1190 GB 
 k:149, b:64, f:18 , RAM cost: 0.1190 GB 
 k:150, b:64, f:18 , RAM cost: 0.1190 GB 
 k:151, b:64, f:18 , RAM cost: 0.1190 GB 
 k:152, b:64, f:18 , RAM cost: 0.1190 GB 
 k:153, b:64, f:18 , RAM cost: 0.1190 GB 
 k:154, b:64, f:18 , RAM cost: 0.1190 GB 
 k:155, b:64, f:18 , RAM cost: 0.1190 GB 
 k:156, b:64, f:18 , RAM cost: 0.1190 GB 
 k:157, b:64, f:18 , RAM cost: 0.1190 GB 
 k:158, b:64, f:18 , RAM cost: 0.1190 GB 
 k:159, b:64, f:18 , RAM cost: 0.1190 GB 
 k:160, b:64, f:18 , RAM cost: 0.1190 GB 
 k:161, b:64, f:18 , RAM cost: 0.1190 GB 
 k:162, b:64, f:18 , RAM cost: 0.1190 GB 
 k:163, b:64, f:18 , RAM cost: 0.1190 GB 
 k:164, b:64, f:18 , RAM cost: 0.1190 GB 
 k:165, b:64, f:18 , RAM cost: 0.1190 GB 
 k:166, b:64, f:18 , RAM cost: 0.1190 GB 
 k:167, b:64, f:18 , RAM cost: 0.1190 GB 
 k:168, b:64, f:18 , RAM cost: 0.1190 GB 
 k:169, b:64, f:18 , RAM cost: 0.1190 GB 
 k:170, b:64, f:18 , RAM cost: 0.1190 GB 
 k:171, b:64, f:18 , RAM cost: 0.1190 GB 
 k:172, b:64, f:18 , RAM cost: 0.1190 GB 
 k:173, b:64, f:18 , RAM cost: 0.1190 GB 
 k:174, b:64, f:18 , RAM cost: 0.1190 GB 
 k:175, b:64, f:18 , RAM cost: 0.1190 GB 
 k:176, b:64, f:18 , RAM cost: 0.1190 GB 
 k:177, b:64, f:18 , RAM cost: 0.1190 GB 
 k:178, b:64, f:18 , RAM cost: 0.1190 GB 
 k:179, b:63, f:17 , RAM cost: 0.1190 GB 
 k:180, b:62, f:16 , RAM cost: 0.1190 GB 
 k:181, b:61, f:15 , RAM cost: 0.1190 GB 
 k:182, b:60, f:14 , RAM cost: 0.1190 GB 
 k:183, b:59, f:13 , RAM cost: 0.1190 GB 
 k:184, b:58, f:12 , RAM cost: 0.1190 GB 
 k:185, b:57, f:11 , RAM cost: 0.1190 GB 
 k:186, b:56, f:10 , RAM cost: 0.1190 GB 
 k:187, b:55, f:9 , RAM cost: 0.1190 GB 
 k:188, b:54, f:8 , RAM cost: 0.1190 GB 
 k:189, b:53, f:7 , RAM cost: 0.1190 GB 
 k:190, b:52, f:6 , RAM cost: 0.1190 GB 
 k:191, b:51, f:5 , RAM cost: 0.1190 GB 
 k:192, b:50, f:4 , RAM cost: 0.1190 GB 
 k:193, b:49, f:3 , RAM cost: 0.1190 GB 
 k:194, b:48, f:2 , RAM cost: 0.1190 GB 
 k:195, b:47, f:1 , RAM cost: 0.1190 GB 
 k:196, b:46, f:0  , RAM cost: 0.1190 GB  
slope: -0.04858, walltime: 468.642 sec
Starting a pnjBKZ-53 tour. 

 k:0, b:47, f:0 , RAM cost: 0.1190 GB 
 k:0, b:48, f:1 , RAM cost: 0.1196 GB 
 k:0, b:49, f:2 , RAM cost: 0.1196 GB 
 k:0, b:50, f:3 , RAM cost: 0.1196 GB 
 k:0, b:51, f:4 , RAM cost: 0.1196 GB 
 k:0, b:52, f:5 , RAM cost: 0.1196 GB 
 k:0, b:53, f:6 , RAM cost: 0.1196 GB 
 k:0, b:54, f:7 , RAM cost: 0.1196 GB 
 k:0, b:55, f:8 , RAM cost: 0.1196 GB 
 k:0, b:56, f:9 , RAM cost: 0.1196 GB 
 k:0, b:57, f:10 , RAM cost: 0.1196 GB 
 k:0, b:58, f:11 , RAM cost: 0.1196 GB 
 k:0, b:59, f:12 , RAM cost: 0.1196 GB 
 k:0, b:60, f:13 , RAM cost: 0.1198 GB 
 k:0, b:61, f:14 , RAM cost: 0.1206 GB 
 k:0, b:62, f:15 , RAM cost: 0.1206 GB 
 k:0, b:63, f:16 , RAM cost: 0.1206 GB 
 k:0, b:64, f:17 , RAM cost: 0.1208 GB 
 k:0, b:65, f:18 , RAM cost: 0.1208 GB 
 k:1, b:65, f:18 , RAM cost: 0.1208 GB 
 k:2, b:65, f:18 , RAM cost: 0.1208 GB 
 k:3, b:65, f:18 , RAM cost: 0.1208 GB 
 k:4, b:65, f:18 , RAM cost: 0.1208 GB 
 k:5, b:65, f:18 , RAM cost: 0.1208 GB 
 k:6, b:65, f:18 , RAM cost: 0.1208 GB 
 k:7, b:65, f:18 , RAM cost: 0.1208 GB 
 k:8, b:65, f:18 , RAM cost: 0.1208 GB 
 k:9, b:65, f:18 , RAM cost: 0.1208 GB 
 k:10, b:65, f:18 , RAM cost: 0.1211 GB 
 k:11, b:65, f:18 , RAM cost: 0.1211 GB 
 k:12, b:65, f:18 , RAM cost: 0.1211 GB 
 k:13, b:65, f:18 , RAM cost: 0.1211 GB 
