Start Pump Cost Test Experiment, test 1 times for each blocksizes
1. fixed beta = 70, threads = 32, gpus = 2 

Starting a pnjBKZ-70 tour for dim=160. 
Intial Slope = -0.09210

 k:0, b:55, f:0 , RAM cost: 0.1800 GB 
 k:0, b:56, f:1 , RAM cost: 1.6679 GB 
 k:0, b:57, f:2 , RAM cost: 1.6734 GB 
 k:0, b:58, f:3 , RAM cost: 1.6759 GB 
 k:0, b:59, f:4 , RAM cost: 1.6801 GB 
 k:0, b:60, f:5 , RAM cost: 1.6842 GB 
 k:105, b:55, f:0  , RAM cost: 1.7294 GB  
[6.591922283172607, 5.001317262649536, 4.876285791397095, 4.915297031402588, 4.811577081680298, 4.813325643539429, 4.794623851776123, 5.138479948043823, 5.164811611175537, 4.978363513946533, 4.999665260314941, 5.388341665267944, 5.297142744064331, 5.493385314941406, 5.8736114501953125, 5.8905768394470215, 5.614851474761963, 5.774074554443359, 5.616725206375122, 5.514264106750488, 6.454213380813599, 6.394837856292725, 6.983017444610596, 6.419595003128052, 6.491292476654053, 6.783924579620361, 6.903365135192871, 7.29407525062561, 7.168380498886108, 7.266852855682373, 7.348792314529419, 7.467711687088013, 7.716475486755371, 7.8625781536102295, 7.967269420623779, 7.3024749755859375, 8.29172968864441, 7.935389757156372, 7.6364829540252686, 7.8682701587677, 8.267088174819946, 8.748603343963623, 8.611162424087524, 8.888225317001343, 9.104726791381836, 8.585934400558472, 8.768346309661865, 9.302349090576172, 9.335262298583984, 9.409930229187012, 9.654664278030396, 9.480943441390991, 9.580777883529663, 9.66923213005066, 10.003894805908203, 9.817244052886963, 9.48371171951294, 9.907257556915283, 12.41410779953003, 10.33873200416565, 10.120421886444092, 9.631751775741577, 9.90117073059082, 10.859112739562988, 11.395202398300171, 10.290231704711914, 11.045895099639893, 11.181235551834106, 10.811083316802979, 11.225014448165894, 10.458449840545654, 11.795066356658936, 11.45339059829712, 10.916717529296875, 11.46157193183899, 11.555697202682495, 12.645399570465088, 11.579381942749023, 11.080802202224731, 12.36644196510315, 13.107280015945435, 11.903456211090088, 12.297386169433594, 12.909860849380493, 13.619036436080933, 14.068737983703613, 13.01941967010498, 12.220158100128174, 13.52960991859436, 14.270103931427002, 13.51960802078247, 13.826763153076172, 14.449965000152588, 12.954375267028809, 13.880635261535645, 13.956678628921509, 12.701435804367065, 14.403622388839722, 13.765268087387085, 14.234129428863525, 14.319736003875732, 13.071009159088135, 14.195180177688599, 14.200634956359863, 15.82196855545044, 17.573973178863525, 15.662457704544067, 14.108812093734741, 15.449363231658936, 14.587204694747925, 14.38862657546997, 13.15050745010376, 14.004244804382324, 14.573310613632202, 13.97420358657837, 13.436514616012573, 12.425014734268188, 12.205549240112305, 12.643887519836426, 11.728228569030762, 12.93950867652893, 9.41225290298462, 5.1265623569488525, 5.789072751998901, 5.79177713394165, 2.6381845474243164, 2.608429431915283, 2.308102607727051, 4.7779669761657715, 2.6082303524017334, 2.616663694381714, 2.598317861557007, 5.183649301528931]
slope: -0.05301, walltime: 1338.193 sec

Starting a pnjBKZ-70 tour for dim=170. 
Intial Slope = -0.08944

 k:0, b:55, f:0 , RAM cost: 1.8081 GB 
 k:0, b:56, f:1 , RAM cost: 1.8139 GB 
 k:0, b:57, f:2 , RAM cost: 1.8145 GB 
 k:0, b:58, f:3 , RAM cost: 1.8148 GB 
 k:0, b:59, f:4 , RAM cost: 1.8169 GB 
 k:0, b:60, f:5 , RAM cost: 1.8169 GB 
 k:0, b:61, f:6 , RAM cost: 1.8191 GB 
 k:0, b:62, f:7 , RAM cost: 1.8191 GB 
 k:0, b:63, f:8 , RAM cost: 1.8194 GB 
 k:0, b:64, f:9 , RAM cost: 1.8214 GB 
 k:0, b:65, f:10 , RAM cost: 1.8215 GB 
 k:0, b:66, f:11 , RAM cost: 1.8215 GB 
 k:0, b:67, f:12 , RAM cost: 1.8215 GB 
 k:0, b:68, f:13 , RAM cost: 1.8215 GB 
 k:0, b:69, f:14 , RAM cost: 1.8217 GB 
 k:0, b:70, f:15 , RAM cost: 1.8215 GB 
 k:0, b:71, f:16 , RAM cost: 1.8217 GB 
 k:0, b:72, f:17 , RAM cost: 1.8217 GB 
 k:0, b:73, f:18 , RAM cost: 1.8236 GB 
 k:0, b:74, f:19 , RAM cost: 1.8238 GB 
 k:0, b:75, f:20 , RAM cost: 1.8236 GB 
 k:0, b:76, f:21 , RAM cost: 1.8238 GB 
 k:0, b:77, f:22 , RAM cost: 1.8238 GB 
 k:0, b:78, f:23 , RAM cost: 1.8238 GB 
 k:0, b:79, f:24 , RAM cost: 1.8239 GB 
 k:0, b:80, f:25 , RAM cost: 1.8239 GB 
 k:0, b:81, f:26 , RAM cost: 1.8236 GB 
 k:0, b:82, f:27 , RAM cost: 1.8238 GB 
 k:1, b:82, f:27 , RAM cost: 1.8237 GB 
 k:2, b:82, f:27 , RAM cost: 1.8239 GB 
 k:3, b:82, f:27 , RAM cost: 1.8239 GB 
 k:4, b:82, f:27 , RAM cost: 1.8237 GB 
 k:5, b:82, f:27 , RAM cost: 1.8237 GB 
 k:6, b:82, f:27 , RAM cost: 1.8235 GB 
 k:7, b:82, f:27 , RAM cost: 1.8236 GB 
 k:8, b:82, f:27 , RAM cost: 1.8238 GB 
 k:9, b:82, f:27 , RAM cost: 1.8237 GB 
 k:10, b:82, f:27 , RAM cost: 1.8238 GB 
 k:11, b:82, f:27 , RAM cost: 1.8236 GB 
 k:12, b:82, f:27 , RAM cost: 1.8236 GB 
 k:13, b:82, f:27 , RAM cost: 1.8239 GB 
 k:14, b:82, f:27 , RAM cost: 1.8239 GB 
 k:15, b:82, f:27 , RAM cost: 1.8237 GB 
 k:16, b:82, f:27 , RAM cost: 1.8236 GB 
 k:17, b:82, f:27 , RAM cost: 1.8239 GB 
 k:18, b:82, f:27 , RAM cost: 1.8238 GB 
 k:19, b:82, f:27 , RAM cost: 1.8239 GB 
 k:20, b:82, f:27 , RAM cost: 1.8238 GB 
 k:21, b:82, f:27 , RAM cost: 1.8239 GB 
 k:22, b:82, f:27 , RAM cost: 1.8239 GB 
 k:23, b:82, f:27 , RAM cost: 1.8236 GB 
 k:24, b:82, f:27 , RAM cost: 1.8240 GB 
 k:25, b:82, f:27 , RAM cost: 1.8236 GB 
 k:26, b:82, f:27 , RAM cost: 1.8236 GB 
 k:27, b:82, f:27 , RAM cost: 1.8239 GB 
 k:28, b:82, f:27 , RAM cost: 1.8238 GB 
 k:29, b:82, f:27 , RAM cost: 1.8240 GB 
 k:30, b:82, f:27 , RAM cost: 1.8240 GB 
 k:31, b:82, f:27 , RAM cost: 1.8238 GB 
 k:32, b:82, f:27 , RAM cost: 1.8236 GB 
 k:33, b:82, f:27 , RAM cost: 1.8236 GB 
 k:34, b:82, f:27 , RAM cost: 1.8236 GB 
 k:35, b:82, f:27 , RAM cost: 1.8240 GB 
 k:36, b:82, f:27 , RAM cost: 1.8239 GB 
 k:37, b:82, f:27 , RAM cost: 1.8239 GB 
 k:38, b:82, f:27 , RAM cost: 1.8238 GB 
 k:39, b:82, f:27 , RAM cost: 1.8236 GB 
 k:40, b:82, f:27 , RAM cost: 1.8236 GB 
 k:41, b:82, f:27 , RAM cost: 1.8238 GB 
 k:42, b:82, f:27 , RAM cost: 1.8237 GB 
 k:43, b:82, f:27 , RAM cost: 1.8240 GB 
 k:44, b:82, f:27 , RAM cost: 1.8239 GB 
 k:45, b:82, f:27 , RAM cost: 1.8240 GB 
 k:46, b:82, f:27 , RAM cost: 1.8238 GB 
 k:47, b:82, f:27 , RAM cost: 1.8238 GB 
 k:48, b:82, f:27 , RAM cost: 1.8237 GB 
 k:49, b:82, f:27 , RAM cost: 1.8240 GB 
 k:50, b:82, f:27 , RAM cost: 1.8240 GB 
 k:51, b:82, f:27 , RAM cost: 1.8236 GB 
 k:52, b:82, f:27 , RAM cost: 1.8239 GB 
 k:53, b:82, f:27 , RAM cost: 1.8237 GB 
 k:54, b:82, f:27 , RAM cost: 1.8236 GB 
 k:55, b:82, f:27 , RAM cost: 1.8236 GB 
 k:56, b:82, f:27 , RAM cost: 1.8236 GB 
 k:57, b:82, f:27 , RAM cost: 1.8236 GB 
 k:58, b:82, f:27 , RAM cost: 1.8237 GB 
 k:59, b:82, f:27 , RAM cost: 1.8239 GB 
 k:60, b:82, f:27 , RAM cost: 1.8240 GB 
 k:61, b:82, f:27 , RAM cost: 1.8238 GB 
 k:62, b:82, f:27 , RAM cost: 1.8238 GB 
 k:63, b:82, f:27 , RAM cost: 1.8237 GB 
 k:64, b:82, f:27 , RAM cost: 1.8238 GB 
 k:65, b:82, f:27 , RAM cost: 1.8240 GB 
 k:66, b:82, f:27 , RAM cost: 1.8240 GB 
 k:67, b:82, f:27 , RAM cost: 1.8238 GB 
 k:68, b:82, f:27 , RAM cost: 1.8237 GB 
 k:69, b:82, f:27 , RAM cost: 1.8237 GB 
 k:70, b:82, f:27 , RAM cost: 1.8240 GB 
 k:71, b:82, f:27 , RAM cost: 1.8239 GB 
 k:72, b:82, f:27 , RAM cost: 1.8238 GB 
 k:73, b:82, f:27 , RAM cost: 1.8238 GB 
 k:74, b:82, f:27 , RAM cost: 1.8240 GB 
 k:75, b:82, f:27 , RAM cost: 1.8236 GB 
 k:76, b:82, f:27 , RAM cost: 1.8238 GB 
 k:77, b:82, f:27 , RAM cost: 1.8238 GB 
 k:78, b:82, f:27 , RAM cost: 1.8237 GB 
 k:79, b:82, f:27 , RAM cost: 1.8237 GB 
 k:80, b:82, f:27 , RAM cost: 1.8237 GB 
 k:81, b:82, f:27 , RAM cost: 1.8237 GB 
 k:82, b:82, f:27 , RAM cost: 1.8237 GB 
 k:83, b:82, f:27 , RAM cost: 1.8237 GB 
 k:84, b:82, f:27 , RAM cost: 1.8240 GB 
 k:85, b:82, f:27 , RAM cost: 1.8238 GB 
 k:86, b:82, f:27 , RAM cost: 1.8239 GB 
 k:87, b:82, f:27 , RAM cost: 1.8237 GB 
 k:88, b:82, f:27 , RAM cost: 1.8240 GB 
 k:89, b:81, f:26 , RAM cost: 1.8239 GB 
 k:90, b:80, f:25 , RAM cost: 1.8240 GB 
 k:91, b:79, f:24 , RAM cost: 1.8241 GB 
 k:92, b:78, f:23 , RAM cost: 1.8239 GB 
 k:93, b:77, f:22 , RAM cost: 1.8239 GB 
 k:94, b:76, f:21 , RAM cost: 1.8238 GB 
 k:95, b:75, f:20 , RAM cost: 1.8237 GB 
 k:96, b:74, f:19 , RAM cost: 1.8239 GB 
 k:97, b:73, f:18 , RAM cost: 1.8237 GB 
 k:98, b:72, f:17 , RAM cost: 1.8237 GB 
 k:99, b:71, f:16 , RAM cost: 1.8237 GB 
 k:100, b:70, f:15 , RAM cost: 1.8237 GB 
 k:101, b:69, f:14 , RAM cost: 1.8237 GB 
 k:102, b:68, f:13 , RAM cost: 1.8237 GB 
 k:103, b:67, f:12 , RAM cost: 1.8239 GB 
 k:104, b:66, f:11 , RAM cost: 1.8238 GB 
 k:105, b:65, f:10 , RAM cost: 1.8237 GB 
 k:106, b:64, f:9 , RAM cost: 1.8238 GB 
 k:107, b:63, f:8 , RAM cost: 1.8239 GB 
 k:108, b:62, f:7 , RAM cost: 1.8237 GB 
 k:109, b:61, f:6 , RAM cost: 1.8239 GB 
 k:110, b:60, f:5 , RAM cost: 1.8237 GB 
 k:111, b:59, f:4 , RAM cost: 1.8238 GB 
 k:112, b:58, f:3 , RAM cost: 1.8237 GB 
 k:113, b:57, f:2 , RAM cost: 1.8239 GB 
 k:114, b:56, f:1 , RAM cost: 1.8238 GB 
 k:115, b:55, f:0  , RAM cost: 1.8237 GB  
[5.23289155960083, 5.101854085922241, 4.764705181121826, 4.675051927566528, 5.051931142807007, 4.873923301696777, 4.961242914199829, 4.745514631271362, 4.917808771133423, 5.309653997421265, 5.178342819213867, 5.846278190612793, 5.598052501678467, 5.729053735733032, 5.963605642318726, 5.532752990722656, 5.659583330154419, 6.013257265090942, 5.829796552658081, 6.275874376296997, 6.529082536697388, 6.154574394226074, 6.7525317668914795, 6.918487071990967, 6.765959024429321, 6.97379207611084, 7.722512483596802, 7.318771600723267, 8.099007844924927, 8.1535325050354, 7.6269145011901855, 7.754228115081787, 7.623030662536621, 7.713549852371216, 7.701990365982056, 7.8311357498168945, 7.97993540763855, 8.406766176223755, 8.312401294708252, 8.735633373260498, 8.83404803276062, 8.57628321647644, 8.596407175064087, 8.7910315990448, 8.817770719528198, 8.633697748184204, 8.940998792648315, 9.562179803848267, 9.514837741851807, 9.441486597061157, 9.848245859146118, 9.66588044166565, 11.172441244125366, 10.463282585144043, 10.09028935432434, 11.075233697891235, 10.758957147598267, 10.641631603240967, 10.2846999168396, 11.389516115188599, 10.758755207061768, 10.411969661712646, 11.542546272277832, 10.679016590118408, 10.47602915763855, 11.635445594787598, 11.556846857070923, 12.092216730117798, 11.50020170211792, 10.691648721694946, 11.769778490066528, 10.366924524307251, 14.33954644203186, 12.286580324172974, 12.06009578704834, 11.785503149032593, 11.473677158355713, 11.536378145217896, 12.34800934791565, 12.66322374343872, 14.38517141342163, 12.646879434585571, 12.49587106704712, 12.623226165771484, 13.937108278274536, 12.337374448776245, 12.948566675186157, 11.666927099227905, 14.083190441131592, 13.214635372161865, 13.064454078674316, 13.65984559059143, 13.885265588760376, 14.431220531463623, 13.35088586807251, 14.323445320129395, 14.915171384811401, 16.2928946018219, 16.14852261543274, 16.232659101486206, 15.983553409576416, 16.6588397026062, 15.439986228942871, 15.499919891357422, 14.932376384735107, 15.619477272033691, 14.959330320358276, 14.796942949295044, 14.597597599029541, 17.345719575881958, 17.0535888671875, 18.24047088623047, 16.176263093948364, 15.402055501937866, 15.505305528640747, 16.202815532684326, 18.384570360183716, 15.546371221542358, 16.852344751358032, 15.752325296401978, 15.941185235977173, 16.536677837371826, 16.185120105743408, 16.256324529647827, 15.429619550704956, 13.563614130020142, 15.37708330154419, 14.302152395248413, 14.660536527633667, 13.951266527175903, 14.691309928894043, 14.033018827438354, 14.090044975280762, 13.220789670944214, 12.760090827941895, 13.22731351852417, 12.861709833145142, 13.594576358795166, 12.561078071594238, 11.733720541000366, 8.071002006530762, 5.324120044708252, 11.34883189201355]
slope: -0.05401, walltime: 1668.089 sec

Starting a pnjBKZ-70 tour for dim=180. 
Intial Slope = -0.08747

 k:0, b:55, f:0 , RAM cost: 1.8289 GB 
 k:0, b:56, f:1 , RAM cost: 1.8302 GB 
 k:0, b:57, f:2 , RAM cost: 1.8307 GB 
 k:0, b:58, f:3 , RAM cost: 1.8308 GB 
 k:0, b:59, f:4 , RAM cost: 1.8310 GB 
 k:0, b:60, f:5 , RAM cost: 1.8309 GB 
 k:0, b:61, f:6 , RAM cost: 1.8310 GB 
 k:0, b:62, f:7 , RAM cost: 1.8311 GB 
 k:0, b:63, f:8 , RAM cost: 1.8310 GB 
 k:0, b:64, f:9 , RAM cost: 1.8311 GB 
 k:0, b:65, f:10 , RAM cost: 1.8311 GB 
 k:0, b:66, f:11 , RAM cost: 1.8310 GB 
 k:0, b:67, f:12 , RAM cost: 1.8311 GB 
 k:0, b:68, f:13 , RAM cost: 1.8309 GB 
 k:0, b:69, f:14 , RAM cost: 1.8310 GB 
 k:0, b:70, f:15 , RAM cost: 1.8308 GB 
 k:0, b:71, f:16 , RAM cost: 1.8309 GB 
 k:0, b:72, f:17 , RAM cost: 1.8309 GB 
 k:0, b:73, f:18 , RAM cost: 1.8309 GB 
 k:0, b:74, f:19 , RAM cost: 1.8312 GB 
 k:0, b:75, f:20 , RAM cost: 1.8312 GB 
 k:0, b:76, f:21 , RAM cost: 1.8310 GB 
 k:0, b:77, f:22 , RAM cost: 1.8312 GB 
 k:0, b:78, f:23 , RAM cost: 1.8309 GB 
 k:0, b:79, f:24 , RAM cost: 1.8309 GB 
 k:0, b:80, f:25 , RAM cost: 1.8309 GB 
 k:0, b:81, f:26 , RAM cost: 1.8310 GB 
 k:0, b:82, f:27 , RAM cost: 1.8312 GB 
 k:1, b:82, f:27 , RAM cost: 1.8313 GB 
 k:2, b:82, f:27 , RAM cost: 1.8311 GB 
 k:3, b:82, f:27 , RAM cost: 1.8311 GB 
 k:4, b:82, f:27 , RAM cost: 1.8312 GB 
 k:5, b:82, f:27 , RAM cost: 1.8311 GB 
 k:6, b:82, f:27 , RAM cost: 1.8312 GB 
 k:7, b:82, f:27 , RAM cost: 1.8312 GB 
 k:8, b:82, f:27 , RAM cost: 1.8315 GB 
 k:9, b:82, f:27 , RAM cost: 1.8313 GB 
 k:10, b:82, f:27 , RAM cost: 1.8312 GB 
 k:11, b:82, f:27 , RAM cost: 1.8314 GB 
 k:12, b:82, f:27 , RAM cost: 1.8311 GB 
 k:13, b:82, f:27 , RAM cost: 1.8312 GB 
 k:14, b:82, f:27 , RAM cost: 1.8313 GB 
 k:15, b:82, f:27 , RAM cost: 1.8313 GB 
 k:16, b:82, f:27 , RAM cost: 1.8334 GB 
 k:17, b:82, f:27 , RAM cost: 1.8334 GB 
 k:18, b:82, f:27 , RAM cost: 1.8333 GB 
 k:19, b:82, f:27 , RAM cost: 1.8334 GB 
 k:20, b:82, f:27 , RAM cost: 1.8334 GB 
 k:21, b:82, f:27 , RAM cost: 1.8332 GB 
 k:22, b:82, f:27 , RAM cost: 1.8332 GB 
 k:23, b:82, f:27 , RAM cost: 1.8332 GB 
 k:24, b:82, f:27 , RAM cost: 1.8333 GB 
 k:25, b:82, f:27 , RAM cost: 1.8333 GB 
 k:26, b:82, f:27 , RAM cost: 1.8335 GB 
 k:27, b:82, f:27 , RAM cost: 1.8334 GB 
 k:28, b:82, f:27 , RAM cost: 1.8336 GB 
 k:29, b:82, f:27 , RAM cost: 1.8334 GB 
 k:30, b:82, f:27 , RAM cost: 1.8333 GB 
 k:31, b:82, f:27 , RAM cost: 1.8334 GB 
 k:32, b:82, f:27 , RAM cost: 1.8334 GB 
 k:33, b:82, f:27 , RAM cost: 1.8336 GB 
 k:34, b:82, f:27 , RAM cost: 1.8334 GB 
 k:35, b:82, f:27 , RAM cost: 1.8332 GB 
 k:36, b:82, f:27 , RAM cost: 1.8336 GB 
 k:37, b:82, f:27 , RAM cost: 1.8334 GB 
 k:38, b:82, f:27 , RAM cost: 1.8334 GB 
 k:39, b:82, f:27 , RAM cost: 1.8332 GB 
 k:40, b:82, f:27 , RAM cost: 1.8333 GB 
 k:41, b:82, f:27 , RAM cost: 1.8332 GB 
 k:42, b:82, f:27 , RAM cost: 1.8333 GB 
 k:43, b:82, f:27 , RAM cost: 1.8335 GB 
 k:44, b:82, f:27 , RAM cost: 1.8335 GB 
 k:45, b:82, f:27 , RAM cost: 1.8336 GB 
 k:46, b:82, f:27 , RAM cost: 1.8332 GB 
 k:47, b:82, f:27 , RAM cost: 1.8332 GB 
 k:48, b:82, f:27 , RAM cost: 1.8333 GB 
 k:49, b:82, f:27 , RAM cost: 1.8334 GB 
 k:50, b:82, f:27 , RAM cost: 1.8334 GB 
 k:51, b:82, f:27 , RAM cost: 1.8333 GB 
 k:52, b:82, f:27 , RAM cost: 1.8333 GB 
 k:53, b:82, f:27 , RAM cost: 1.8332 GB 
 k:54, b:82, f:27 , RAM cost: 1.8332 GB 
 k:55, b:82, f:27 , RAM cost: 1.8336 GB 
 k:56, b:82, f:27 , RAM cost: 1.8336 GB 
 k:57, b:82, f:27 , RAM cost: 1.8334 GB 
 k:58, b:82, f:27 , RAM cost: 1.8335 GB 
 k:59, b:82, f:27 , RAM cost: 1.8334 GB 
 k:60, b:82, f:27 , RAM cost: 1.8335 GB 
 k:61, b:82, f:27 , RAM cost: 1.8334 GB 
 k:62, b:82, f:27 , RAM cost: 1.8334 GB 
 k:63, b:82, f:27 , RAM cost: 1.8335 GB 
 k:64, b:82, f:27 , RAM cost: 1.8332 GB 
 k:65, b:82, f:27 , RAM cost: 1.8332 GB 
 k:66, b:82, f:27 , RAM cost: 1.8336 GB 
 k:67, b:82, f:27 , RAM cost: 1.8334 GB 
 k:68, b:82, f:27 , RAM cost: 1.8333 GB 
