Start Pump Cost Test Experiment, test 1 times for each blocksizes
1. fixed beta = 90, threads = 32, gpus = 2 

Starting a pnjBKZ-90 tour for dim=160. 
Intial Slope = -0.09210

 k:0, b:72, f:0 , RAM cost: 0.1793 GB 
 k:32, b:102, f:30 , RAM cost: 1.8885 GB 
 k:33, b:102, f:30 , RAM cost: 1.8884 GB 
 k:34, b:102, f:30 , RAM cost: 1.8881 GB 
 k:35, b:102, f:30 , RAM cost: 1.8884 GB 
 k:36, b:102, f:30 , RAM cost: 1.8882 GB 
 k:37, b:102, f:30 , RAM cost: 1.8884 GB 
 k:38, b:102, f:30 , RAM cost: 1.8883 GB 
 k:39, b:102, f:30 , RAM cost: 1.8884 GB 
 k:40, b:102, f:30 , RAM cost: 1.8884 GB 
 k:41, b:102, f:30 , RAM cost: 1.8883 GB 
 k:42, b:102, f:30 , RAM cost: 1.8885 GB 
 k:43, b:102, f:30 , RAM cost: 1.8883 GB 
 k:44, b:102, f:30 , RAM cost: 1.8882 GB 
 k:45, b:102, f:30 , RAM cost: 1.8885 GB 
 k:46, b:102, f:30 , RAM cost: 1.8884 GB 
 k:47, b:102, f:30 , RAM cost: 1.8886 GB 
 k:48, b:102, f:30 , RAM cost: 1.8886 GB 
 k:49, b:102, f:30 , RAM cost: 1.8885 GB 
 k:50, b:102, f:30 , RAM cost: 1.8899 GB 
 k:51, b:102, f:30 , RAM cost: 1.8901 GB 
 k:52, b:102, f:30 , RAM cost: 1.8901 GB 
 k:53, b:102, f:30 , RAM cost: 1.8901 GB 
 k:54, b:102, f:30 , RAM cost: 1.8903 GB 
 k:55, b:102, f:30 , RAM cost: 1.8901 GB 
 k:56, b:102, f:30 , RAM cost: 1.8901 GB 
 k:57, b:102, f:30 , RAM cost: 1.8902 GB 
 k:58, b:102, f:30 , RAM cost: 1.8902 GB 
 k:59, b:102, f:30 , RAM cost: 1.8902 GB 
 k:60, b:102, f:30 , RAM cost: 1.8900 GB 
 k:61, b:102, f:30 , RAM cost: 1.8919 GB 
 k:62, b:102, f:30 , RAM cost: 1.8918 GB 
 k:63, b:102, f:30 , RAM cost: 1.8917 GB 
 k:64, b:102, f:30 , RAM cost: 1.8919 GB 
 k:65, b:102, f:30 , RAM cost: 1.8919 GB 
 k:66, b:102, f:30 , RAM cost: 1.8917 GB 
 k:67, b:102, f:30 , RAM cost: 1.8917 GB 
 k:68, b:102, f:30 , RAM cost: 1.8935 GB 
 k:69, b:101, f:29 , RAM cost: 1.8933 GB 
 k:70, b:100, f:28 , RAM cost: 1.8933 GB 
 k:71, b:99, f:27 , RAM cost: 1.8934 GB 
 k:72, b:98, f:26 , RAM cost: 1.8934 GB 
 k:73, b:97, f:25 , RAM cost: 1.8951 GB 
 k:74, b:96, f:24 , RAM cost: 1.8951 GB 
 k:75, b:95, f:23 , RAM cost: 1.8949 GB 
 k:76, b:94, f:22 , RAM cost: 1.8951 GB 
 k:77, b:93, f:21 , RAM cost: 1.8951 GB 
 k:78, b:92, f:20 , RAM cost: 1.8950 GB 
 k:79, b:91, f:19 , RAM cost: 1.8948 GB 
 k:80, b:90, f:18 , RAM cost: 1.8948 GB 
 k:81, b:89, f:17 , RAM cost: 1.8951 GB 
 k:82, b:88, f:16 , RAM cost: 1.8951 GB 
 k:83, b:87, f:15 , RAM cost: 1.8948 GB 
 k:84, b:86, f:14 , RAM cost: 1.8950 GB 
 k:85, b:85, f:13 , RAM cost: 1.8952 GB 
 k:86, b:84, f:12 , RAM cost: 1.8950 GB 
 k:87, b:83, f:11 , RAM cost: 1.8950 GB 
 k:88, b:82, f:10 , RAM cost: 1.8950 GB 
 k:89, b:81, f:9 , RAM cost: 1.8950 GB 
 k:90, b:80, f:8 , RAM cost: 1.8951 GB 
 k:91, b:79, f:7 , RAM cost: 1.8951 GB 
 k:92, b:78, f:6 , RAM cost: 1.8949 GB 
 k:93, b:77, f:5 , RAM cost: 1.8951 GB 
 k:94, b:76, f:4 , RAM cost: 1.8951 GB 
 k:95, b:75, f:3 , RAM cost: 1.8952 GB 
 k:96, b:74, f:2 , RAM cost: 1.8950 GB 
 k:97, b:73, f:1 , RAM cost: 1.8948 GB 
 k:98, b:72, f:0  , RAM cost: 1.8951 GB  
[17.588348388671875, 13.993804454803467, 13.131941556930542, 13.258813858032227, 12.991568565368652, 12.87383246421814, 13.413621664047241, 14.08529543876648, 13.401593208312988, 13.380064249038696, 13.335066795349121, 14.309547901153564, 14.901623487472534, 14.503584861755371, 14.350536346435547, 14.99399733543396, 15.76603388786316, 15.679152727127075, 16.20587182044983, 15.905688047409058, 16.69877576828003, 16.9204843044281, 17.899178504943848, 17.859203815460205, 18.852519035339355, 17.956015825271606, 18.326093912124634, 18.44835066795349, 19.6179621219635, 19.196982622146606, 18.91166615486145, 20.909403800964355, 20.346482753753662, 20.091256380081177, 20.804118394851685, 20.815595865249634, 21.578132390975952, 21.424855947494507, 20.968313217163086, 22.178028106689453, 23.150676012039185, 22.844048738479614, 23.92826509475708, 22.328071355819702, 23.97294569015503, 22.857472896575928, 23.805464506149292, 24.77253246307373, 23.567444324493408, 24.23480772972107, 24.52555799484253, 23.78723931312561, 22.944483041763306, 25.413418531417847, 25.403726816177368, 24.74049687385559, 25.178678035736084, 25.559142589569092, 27.79664373397827, 25.229026317596436, 24.844539880752563, 24.8493230342865, 27.67621421813965, 26.859575748443604, 24.63615322113037, 26.198173999786377, 26.336942672729492, 28.544270277023315, 28.735825777053833, 27.48555874824524, 29.744494438171387, 27.527583837509155, 28.551318645477295, 29.398335218429565, 32.64272618293762, 30.580832958221436, 30.33214807510376, 27.933101654052734, 29.902421712875366, 29.664950847625732, 32.99090075492859, 30.434369802474976, 30.053492307662964, 30.497952938079834, 29.91138458251953, 32.164074420928955, 32.73004722595215, 31.405307292938232, 32.92173886299133, 32.921241760253906, 31.971566915512085, 31.52418279647827, 33.898210287094116, 35.405439138412476, 33.53030204772949, 33.27634024620056, 33.461435079574585, 34.56217074394226, 34.25487184524536, 33.99994993209839, 34.24986290931702, 32.79684567451477, 33.69075679779053, 32.89496684074402, 33.80798029899597, 32.2458393573761, 32.040584325790405, 32.45986580848694, 31.26753807067871, 31.040947914123535, 33.388593912124634, 31.55165958404541, 30.395909547805786, 31.989388465881348, 30.452019214630127, 30.421115159988403, 27.636478900909424, 29.128418922424316, 29.275716066360474, 27.833953142166138, 27.480489015579224, 29.166295051574707, 26.97401189804077, 27.11837100982666, 26.84873056411743, 27.170520305633545, 20.786643266677856, 20.05460524559021, 35.03414249420166]
slope: -0.04664, walltime: 3300.374 sec

Starting a pnjBKZ-90 tour for dim=180. 
Intial Slope = -0.08747

 k:0, b:72, f:0 , RAM cost: 1.8985 GB 
 k:0, b:73, f:1 , RAM cost: 1.8984 GB 
 k:0, b:74, f:2 , RAM cost: 1.8984 GB 
 k:0, b:75, f:3 , RAM cost: 1.8984 GB 
 k:0, b:76, f:4 , RAM cost: 1.8983 GB 
 k:0, b:77, f:5 , RAM cost: 1.8983 GB 
 k:0, b:78, f:6 , RAM cost: 1.8984 GB 
 k:0, b:79, f:7 , RAM cost: 1.8984 GB 
 k:0, b:80, f:8 , RAM cost: 1.8984 GB 
 k:0, b:81, f:9 , RAM cost: 1.8984 GB 
 k:0, b:82, f:10 , RAM cost: 1.8984 GB 
 k:0, b:83, f:11 , RAM cost: 1.8984 GB 
 k:0, b:84, f:12 , RAM cost: 1.8984 GB 
 k:0, b:85, f:13 , RAM cost: 1.8983 GB 
 k:0, b:86, f:14 , RAM cost: 1.8983 GB 
 k:0, b:87, f:15 , RAM cost: 1.8984 GB 
 k:0, b:88, f:16 , RAM cost: 1.8982 GB 
 k:0, b:89, f:17 , RAM cost: 1.8985 GB 
 k:0, b:90, f:18 , RAM cost: 1.8986 GB 
 k:0, b:91, f:19 , RAM cost: 1.8985 GB 
 k:0, b:92, f:20 , RAM cost: 1.8984 GB 
 k:0, b:93, f:21 , RAM cost: 1.8985 GB 
 k:0, b:94, f:22 , RAM cost: 1.8985 GB 
 k:0, b:95, f:23 , RAM cost: 1.8984 GB 
 k:0, b:96, f:24 , RAM cost: 1.8986 GB 
 k:0, b:97, f:25 , RAM cost: 1.8984 GB 
 k:0, b:98, f:26 , RAM cost: 1.8986 GB 
 k:0, b:99, f:27 , RAM cost: 1.8986 GB 
 k:0, b:100, f:28 , RAM cost: 1.8985 GB 
 k:0, b:101, f:29 , RAM cost: 1.8984 GB 
 k:0, b:102, f:30 , RAM cost: 1.8986 GB 
 k:1, b:102, f:30 , RAM cost: 1.8986 GB 
 k:2, b:102, f:30 , RAM cost: 1.8985 GB 
 k:3, b:102, f:30 , RAM cost: 1.8984 GB 
 k:4, b:102, f:30 , RAM cost: 1.8986 GB 
 k:5, b:102, f:30 , RAM cost: 1.8985 GB 
 k:6, b:102, f:30 , RAM cost: 1.8984 GB 
 k:7, b:102, f:30 , RAM cost: 1.8983 GB 
 k:8, b:102, f:30 , RAM cost: 1.8985 GB 
 k:9, b:102, f:30 , RAM cost: 1.8986 GB 
 k:10, b:102, f:30 , RAM cost: 1.8985 GB 
 k:11, b:102, f:30 , RAM cost: 1.8986 GB 
 k:12, b:102, f:30 , RAM cost: 1.8983 GB 
 k:13, b:102, f:30 , RAM cost: 1.8985 GB 
 k:14, b:102, f:30 , RAM cost: 1.8986 GB 
 k:15, b:102, f:30 , RAM cost: 1.8986 GB 
 k:16, b:102, f:30 , RAM cost: 1.8985 GB 
 k:17, b:102, f:30 , RAM cost: 1.8985 GB 
 k:18, b:102, f:30 , RAM cost: 1.8986 GB 
 k:19, b:102, f:30 , RAM cost: 1.8985 GB 
 k:20, b:102, f:30 , RAM cost: 1.8985 GB 
 k:21, b:102, f:30 , RAM cost: 1.8985 GB 
 k:22, b:102, f:30 , RAM cost: 1.8985 GB 
 k:23, b:102, f:30 , RAM cost: 1.8985 GB 
 k:24, b:102, f:30 , RAM cost: 1.8983 GB 
 k:25, b:102, f:30 , RAM cost: 1.8987 GB 
 k:26, b:102, f:30 , RAM cost: 1.8986 GB 
 k:27, b:102, f:30 , RAM cost: 1.8986 GB 
 k:28, b:102, f:30 , RAM cost: 1.8987 GB 
 k:29, b:102, f:30 , RAM cost: 1.8983 GB 
 k:30, b:102, f:30 , RAM cost: 1.8986 GB 
 k:31, b:102, f:30 , RAM cost: 1.8987 GB 
 k:32, b:102, f:30 , RAM cost: 1.8987 GB 
 k:33, b:102, f:30 , RAM cost: 1.8986 GB 
 k:34, b:102, f:30 , RAM cost: 1.8985 GB 
 k:35, b:102, f:30 , RAM cost: 1.8986 GB 
 k:36, b:102, f:30 , RAM cost: 1.8987 GB 
 k:37, b:102, f:30 , RAM cost: 1.8988 GB 
 k:38, b:102, f:30 , RAM cost: 1.8985 GB 
 k:39, b:102, f:30 , RAM cost: 1.8984 GB 
 k:40, b:102, f:30 , RAM cost: 1.8988 GB 
 k:41, b:102, f:30 , RAM cost: 1.8988 GB 
 k:42, b:102, f:30 , RAM cost: 1.8988 GB 
 k:43, b:102, f:30 , RAM cost: 1.8986 GB 
 k:44, b:102, f:30 , RAM cost: 1.8986 GB 
 k:45, b:102, f:30 , RAM cost: 1.8988 GB 
 k:46, b:102, f:30 , RAM cost: 1.8988 GB 
 k:47, b:102, f:30 , RAM cost: 1.8987 GB 
 k:48, b:102, f:30 , RAM cost: 1.8986 GB 
 k:49, b:102, f:30 , RAM cost: 1.8988 GB 
 k:50, b:102, f:30 , RAM cost: 1.8986 GB 
 k:51, b:102, f:30 , RAM cost: 1.8985 GB 
 k:52, b:102, f:30 , RAM cost: 1.8987 GB 
 k:53, b:102, f:30 , RAM cost: 1.8985 GB 
 k:54, b:102, f:30 , RAM cost: 1.8986 GB 
 k:55, b:102, f:30 , RAM cost: 1.8987 GB 
 k:56, b:102, f:30 , RAM cost: 1.8988 GB 
 k:57, b:102, f:30 , RAM cost: 1.8988 GB 
 k:58, b:102, f:30 , RAM cost: 1.8986 GB 
 k:59, b:102, f:30 , RAM cost: 1.8985 GB 
 k:60, b:102, f:30 , RAM cost: 1.8988 GB 
 k:61, b:102, f:30 , RAM cost: 1.8987 GB 
 k:62, b:102, f:30 , RAM cost: 1.8988 GB 
 k:63, b:102, f:30 , RAM cost: 1.8988 GB 
 k:64, b:102, f:30 , RAM cost: 1.8986 GB 
 k:65, b:102, f:30 , RAM cost: 1.8989 GB 
 k:66, b:102, f:30 , RAM cost: 1.8989 GB 
 k:67, b:102, f:30 , RAM cost: 1.8988 GB 
 k:68, b:102, f:30 , RAM cost: 1.8988 GB 
 k:69, b:102, f:30 , RAM cost: 1.8987 GB 
 k:70, b:102, f:30 , RAM cost: 1.8988 GB 
 k:71, b:102, f:30 , RAM cost: 1.8989 GB 
 k:72, b:102, f:30 , RAM cost: 1.8988 GB 
 k:73, b:102, f:30 , RAM cost: 1.8989 GB 
 k:74, b:102, f:30 , RAM cost: 1.8987 GB 
 k:75, b:102, f:30 , RAM cost: 1.8988 GB 
 k:76, b:102, f:30 , RAM cost: 1.8985 GB 
 k:77, b:102, f:30 , RAM cost: 1.8989 GB 
 k:78, b:102, f:30 , RAM cost: 1.8988 GB 
 k:79, b:101, f:29 , RAM cost: 1.8986 GB 
 k:80, b:100, f:28 , RAM cost: 1.8986 GB 
 k:81, b:99, f:27 , RAM cost: 1.8988 GB 
 k:82, b:98, f:26 , RAM cost: 1.8987 GB 
 k:83, b:97, f:25 , RAM cost: 1.8988 GB 
 k:84, b:96, f:24 , RAM cost: 1.8989 GB 
 k:85, b:95, f:23 , RAM cost: 1.8986 GB 
 k:86, b:94, f:22 , RAM cost: 1.8989 GB 
 k:87, b:93, f:21 , RAM cost: 1.8989 GB 
 k:88, b:92, f:20 , RAM cost: 1.8989 GB 
 k:89, b:91, f:19 , RAM cost: 1.8989 GB 
 k:90, b:90, f:18 , RAM cost: 1.8989 GB 
 k:91, b:89, f:17 , RAM cost: 1.8985 GB 
 k:92, b:88, f:16 , RAM cost: 1.8989 GB 
 k:93, b:87, f:15 , RAM cost: 1.8989 GB 
 k:94, b:86, f:14 , RAM cost: 1.8989 GB 
 k:95, b:85, f:13 , RAM cost: 1.8989 GB 
 k:96, b:84, f:12 , RAM cost: 1.8986 GB 
 k:97, b:83, f:11 , RAM cost: 1.8987 GB 
 k:98, b:82, f:10 , RAM cost: 1.8989 GB 
 k:99, b:81, f:9 , RAM cost: 1.8987 GB 
 k:100, b:80, f:8 , RAM cost: 1.8988 GB 
 k:101, b:79, f:7 , RAM cost: 1.8987 GB 
 k:102, b:78, f:6 , RAM cost: 1.8988 GB 
